id,speech_id,person_id,surname
1,2923502,18413,corker
2,2923503,182,cardin
3,2923504,18413,corker
4,2923505,18413,corker
5,2923506,27586,coons
6,2923507,18413,corker
7,2923508,18413,corker
8,2923509,18413,corker
9,2923510,18413,corker
10,2923511,18413,corker
11,2923512,18413,corker
12,2923513,18413,corker
13,2923514,18413,corker
14,2923515,18413,corker
15,2923516,18413,corker
16,2923517,18413,corker
17,2923518,18413,corker
18,2923519,182,cardin
19,2923520,182,cardin
20,2923521,182,cardin
21,2923522,182,cardin
22,2923523,182,cardin
23,2923524,182,cardin
24,2923525,18413,corker
25,2923526,11538,gardner
26,2923527,11538,gardner
27,2923528,11538,gardner
28,2923529,11538,gardner
29,2923530,11538,gardner
30,2923531,11538,gardner
31,2923532,11538,gardner
32,2923533,11538,gardner
33,2923534,11538,gardner
34,2923535,11538,gardner
35,2923536,11538,gardner
36,2923537,11538,gardner
37,2923538,11538,gardner
38,2923539,11538,gardner
39,2923540,18413,corker
40,2923541,18413,corker
41,2923542,18413,corker
42,2923543,182,cardin
43,2923544,18413,corker
44,2923545,11538,gardner
45,2923546,18413,corker
46,2923547,18413,corker
47,2923548,18413,corker
48,2923549,18413,corker
49,2923550,18413,corker
50,2923551,18413,corker
51,2923552,18413,corker
52,2923553,18413,corker
53,2923554,18413,corker
54,2923555,18413,corker
55,2923556,18413,corker
56,2923557,182,cardin
57,2923558,182,cardin
58,2923559,182,cardin
59,2923560,182,cardin
60,2923561,18413,corker
61,2923562,34505,perdue
62,2923563,34505,perdue
63,2923564,18413,corker
64,2923565,27586,coons
65,2923566,27586,coons
66,2923567,18413,corker
67,2923568,27586,coons
68,2923569,18413,corker
69,2923570,27586,coons
70,2923571,27586,coons
71,2923572,27586,coons
72,2923573,27586,coons
73,2923574,27586,coons
74,2923575,27586,coons
75,2923576,27586,coons
76,2923577,27586,coons
77,2923578,18413,corker
78,2923579,27586,coons
79,2923580,18413,corker
80,2923581,4622,shaheen
81,2923582,4622,shaheen
82,2923583,182,cardin
83,2923584,4622,shaheen
84,2923585,182,cardin
85,2923586,4622,shaheen
86,2923587,4622,shaheen
87,2923588,4622,shaheen
88,2923589,4622,shaheen
89,2923590,4622,shaheen
90,2923591,4622,shaheen
91,2923592,4622,shaheen
92,2923593,4622,shaheen
93,2923594,4622,shaheen
94,2923595,4622,shaheen
95,2923596,18413,corker
96,2923597,4622,shaheen
97,2923598,4622,shaheen
98,2923599,18413,corker
99,2923600,18413,corker
100,2923601,182,cardin
101,2923602,18413,corker
102,2923603,18413,corker
103,2923604,18413,corker
104,2923605,182,cardin
105,2923606,182,cardin
106,2923607,182,cardin
107,2923608,182,cardin
108,2923609,18413,corker
109,2923610,34059,perdue
110,2923611,34059,perdue
111,2923612,34059,perdue
112,2923613,34059,perdue
113,2923614,182,cardin
114,2923615,14903,murphy
115,2923616,14903,murphy
116,2923617,14903,murphy
117,2923618,18413,corker
118,2923619,18905,barrasso
119,2923620,18905,barrasso
120,2923621,18905,barrasso
121,2923622,18905,barrasso
122,2923623,18905,barrasso
123,2923624,18905,barrasso
124,2923625,18905,barrasso
125,2923626,18413,corker
126,2923627,31144,kaine
127,2923628,31144,kaine
128,2923629,31144,kaine
129,2923630,18413,corker
130,2923631,2442,udall
131,2923632,2442,udall
132,2923633,2442,udall
133,2923634,2442,udall
134,2923635,2442,udall
135,2923636,2442,udall
136,2923637,18413,corker
137,2923638,5396,isakson
138,2923639,5396,isakson
139,2923640,5396,isakson
140,2923641,5396,isakson
141,2923642,5396,isakson
142,2923643,5396,isakson
143,2923644,5396,isakson
144,2923645,5396,isakson
145,2923646,5396,isakson
146,2923647,5396,isakson
147,2923648,18413,corker
148,2923649,18413,corker
149,2923650,18413,corker
150,2923651,18413,corker
151,2923652,18413,corker
152,2923653,18413,corker
153,2923654,18413,corker
154,2923655,18413,corker
155,2923656,18413,corker
156,2923657,18413,corker
157,2923658,18413,corker
158,2923659,18413,corker
159,2923660,18413,corker
160,2923661,18413,corker
161,2923662,182,cardin
162,2923663,18413,corker
163,2923664,18413,corker
164,2923665,18413,corker
165,2923666,18413,corker
166,2923667,18413,corker
167,2923668,18413,corker
168,2923669,18413,corker
169,2923670,18413,corker
170,2923671,182,cardin
171,2923672,182,cardin
172,2923673,182,cardin
173,2923674,182,cardin
174,2923675,18413,corker
175,2923676,31144,kaine
176,2923677,31144,kaine
177,2923678,18413,corker
178,2923679,31144,kaine
179,2923680,31144,kaine
180,2923681,18413,corker
181,2923682,31144,kaine
182,2923683,31144,kaine
183,2923684,18413,corker
184,2923685,18413,corker
185,2923686,18413,corker
186,2923687,18413,corker
187,2923688,18413,corker
188,2923689,18413,corker
189,2923690,18413,corker
190,2923691,182,cardin
191,2923692,18413,corker
192,2923693,18413,corker
193,2923694,18413,corker
194,2923695,18413,corker
195,2923696,18413,corker
196,2923697,182,cardin
197,2923698,182,cardin
198,2923699,182,cardin
199,2923700,182,cardin
200,2923701,182,cardin
201,2923702,182,cardin
202,2923703,182,cardin
203,2923704,182,cardin
204,2923705,18413,corker
205,2923706,34059,perdue
206,2923707,34059,perdue
207,2923708,34059,perdue
208,2923709,34059,perdue
209,2923710,34059,perdue
210,2923711,34059,perdue
211,2923712,18413,corker
212,2923713,27586,coons
213,2923714,27586,coons
214,2923715,27586,coons
215,2923716,18413,corker
216,2923717,11538,gardner
217,2923718,11538,gardner
218,2923719,11538,gardner
219,2923720,11538,gardner
220,2923721,11538,gardner
221,2923722,11538,gardner
222,2923723,11538,gardner
223,2923724,11538,gardner
224,2923725,11538,gardner
225,2923726,11538,gardner
226,2923727,11538,gardner
227,2923728,11538,gardner
228,2923729,11538,gardner
229,2923730,11538,gardner
230,2923731,11538,gardner
231,2923732,18413,corker
232,2923733,31144,kaine
233,2923734,31144,kaine
234,2923735,31144,kaine
235,2923736,31144,kaine
236,2923737,136,markey
237,2923738,31144,kaine
238,2923739,31144,kaine
239,2923740,18413,corker
240,2923741,5396,isakson
241,2923742,18413,corker
242,2923743,5396,isakson
243,2923744,18413,corker
244,2923745,5396,isakson
245,2923746,5396,isakson
246,2923747,5396,isakson
247,2923748,5396,isakson
248,2923749,5396,isakson
249,2923750,5396,isakson
250,2923751,14903,murphy
251,2923752,14903,murphy
252,2923753,2437,menendez
253,2923754,2437,menendez
254,2923755,2437,menendez
255,2923756,2437,menendez
256,2923757,2437,menendez
257,2923758,2437,menendez
258,2923759,2437,menendez
259,2923760,2437,menendez
260,2923761,2437,menendez
261,2923762,2437,menendez
262,2923763,18413,corker
263,2923764,18413,corker
264,2923765,18413,corker
265,2923766,18413,corker
266,2923767,18413,corker
267,2923768,18413,corker
268,2923769,18413,corker
269,2923770,18413,corker
270,2923771,182,cardin
271,2923772,18413,corker
272,2923773,136,markey
273,2923774,136,markey
274,2923775,136,markey
275,2923776,18413,corker
276,2923777,18413,corker
277,2923778,18413,corker
278,2923779,18413,corker
279,2923780,18413,corker
280,2923781,18413,corker
281,2923782,18413,corker
282,2923783,18413,corker
283,2923784,18413,corker
284,2923785,18413,corker
285,2923786,18413,corker
286,2923787,18413,corker
287,2923788,18413,corker
288,2923789,18413,corker
289,2923790,18413,corker
290,2923791,18413,corker
291,2923792,18413,corker
292,2923793,182,cardin
293,2923794,182,cardin
294,2923795,182,cardin
295,2923796,182,cardin
296,2923797,182,cardin
297,2923798,182,cardin
298,2923799,18413,corker
299,2923800,18413,corker
300,2923801,18413,corker
301,2923802,2437,menendez
302,2923803,18413,corker
303,2923804,18413,corker
304,2923805,18413,corker
305,2923806,18413,corker
306,2923807,18413,corker
307,2923808,18413,corker
308,2923809,18413,corker
309,2923810,18413,corker
310,2923811,18413,corker
311,2923812,18413,corker
312,2923813,2437,menendez
313,2923814,2437,menendez
314,2923815,2437,menendez
315,2923816,2437,menendez
316,2923817,2437,menendez
317,2923818,2437,menendez
318,2923819,2437,menendez
319,2923820,2437,menendez
320,2923821,2437,menendez
321,2923822,2437,menendez
322,2923823,2437,menendez
323,2923824,18413,corker
324,2923825,24982,johnson
325,2923826,24982,johnson
326,2923827,24982,johnson
327,2923828,24982,johnson
328,2923829,24982,johnson
329,2923830,24982,johnson
330,2923831,24982,johnson
331,2923832,24982,johnson
332,2923833,24982,johnson
333,2923834,18413,corker
334,2923835,182,cardin
335,2923836,182,cardin
336,2923837,182,cardin
337,2923838,182,cardin
338,2923839,182,cardin
339,2923840,182,cardin
340,2923841,182,cardin
341,2923842,182,cardin
342,2923843,182,cardin
343,2923844,182,cardin
344,2923845,18413,corker
345,2923846,25615,paul
346,2923847,25615,paul
347,2923848,25615,paul
348,2923849,25615,paul
349,2923850,25615,paul
350,2923851,25615,paul
351,2923852,25615,paul
352,2923853,25615,paul
353,2923854,25615,paul
354,2923855,18413,corker
355,2923856,136,markey
356,2923857,136,markey
357,2923858,136,markey
358,2923859,18413,corker
359,2923860,5396,isakson
360,2923861,5396,isakson
361,2923862,5396,isakson
362,2923863,5396,isakson
363,2923864,5396,isakson
364,2923865,5396,isakson
365,2923866,5396,isakson
366,2923867,5396,isakson
367,2923868,5396,isakson
368,2923869,5396,isakson
369,2923870,18413,corker
370,2923871,1836,boxer
371,2923872,1836,boxer
372,2923873,1836,boxer
373,2923874,18413,corker
374,2923875,27291,rubio
375,2923876,27291,rubio
376,2923877,27291,rubio
377,2923878,27291,rubio
378,2923879,27291,rubio
379,2923880,18413,corker
380,2923881,31144,kaine
381,2923882,31144,kaine
382,2923883,31144,kaine
383,2923884,31144,kaine
384,2923885,11538,gardner
385,2923886,11538,gardner
386,2923887,11538,gardner
387,2923888,11538,gardner
388,2923889,11538,gardner
389,2923890,11538,gardner
390,2923891,5134,flake
391,2923892,14903,murphy
392,2923893,14903,murphy
393,2923894,14903,murphy
394,2923895,14903,murphy
395,2923896,14903,murphy
396,2923897,14903,murphy
397,2923898,14903,murphy
398,2923899,5134,flake
399,2923900,5134,flake
400,2923901,5134,flake
401,2923902,5134,flake
402,2923903,5134,flake
403,2923904,5134,flake
404,2923905,18413,corker
405,2923906,31144,kaine
406,2923907,31144,kaine
407,2923908,31144,kaine
408,2923909,18413,corker
409,2923910,31144,kaine
410,2923911,18413,corker
411,2923912,18413,corker
412,2923913,18413,corker
413,2923914,18413,corker
414,2923915,18413,corker
415,2923916,18413,corker
416,2923917,18413,corker
417,2923918,18413,corker
418,2923919,18413,corker
419,2923920,2437,menendez
420,2923921,18413,corker
421,2923922,18413,corker
422,2923923,18413,corker
423,2923924,18413,corker
424,2923925,18413,corker
425,2923926,18413,corker
426,2923927,18413,corker
427,2923928,2437,menendez
428,2923929,2437,menendez
429,2923930,2437,menendez
430,2923931,2437,menendez
431,2923932,2437,menendez
432,2923933,18413,corker
433,2923934,24028,risch
434,2923935,24028,risch
435,2923936,24028,risch
436,2923937,24028,risch
437,2923938,24028,risch
438,2923939,18413,corker
439,2923940,182,cardin
440,2923941,182,cardin
441,2923942,182,cardin
442,2923943,182,cardin
443,2923944,182,cardin
444,2923945,18413,corker
445,2923946,5396,isakson
446,2923947,5396,isakson
447,2923948,5396,isakson
448,2923949,5396,isakson
449,2923950,5396,isakson
450,2923951,5396,isakson
451,2923952,5396,isakson
452,2923953,5396,isakson
453,2923954,5396,isakson
454,2923955,5396,isakson
455,2923956,18413,corker
456,2923957,11538,gardner
457,2923958,11538,gardner
458,2923959,11538,gardner
459,2923960,11538,gardner
460,2923961,11538,gardner
461,2923962,11538,gardner
462,2923963,11538,gardner
463,2923964,11538,gardner
464,2923965,18413,corker
465,2923966,27291,rubio
466,2923967,27291,rubio
467,2923968,27291,rubio
468,2923969,27291,rubio
469,2923970,27291,rubio
470,2923971,27291,rubio
471,2923972,27291,rubio
472,2923973,18413,corker
473,2923974,18413,corker
474,2923975,2437,menendez
475,2923976,18413,corker
476,2923977,18413,corker
477,2923978,18413,corker
478,2923979,18413,corker
479,2923980,18413,corker
480,2923981,18413,corker
481,2923982,18413,corker
482,2923983,2437,menendez
483,2923984,2437,menendez
484,2923985,2437,menendez
485,2923986,2437,menendez
486,2923987,2437,menendez
487,2923988,18413,corker
488,2923989,18413,corker
489,2923990,30615,kaine
490,2923991,30615,kaine
491,2923992,30615,kaine
492,2923993,30615,kaine
493,2923994,30615,kaine
494,2923995,18413,corker
495,2923996,18413,corker
496,2923997,18413,corker
497,2923998,2437,menendez
498,2923999,18413,corker
499,2924000,18413,corker
500,2924001,18413,corker
501,2924002,18413,corker
502,2924003,18413,corker
503,2924004,18413,corker
504,2924005,18413,corker
505,2924006,18413,corker
506,2924007,2437,menendez
507,2924008,2437,menendez
508,2924009,2437,menendez
509,2924010,2437,menendez
510,2924011,2437,menendez
511,2924012,2437,menendez
512,2924013,2437,menendez
513,2924014,2437,menendez
514,2924015,2437,menendez
515,2924016,2437,menendez
516,2924017,18413,corker
517,2924018,11538,gardner
518,2924019,11538,gardner
519,2924020,11538,gardner
520,2924021,11538,gardner
521,2924022,11538,gardner
522,2924023,11538,gardner
523,2924024,11538,gardner
524,2924025,18413,corker
525,2924026,4622,shaheen
526,2924027,4622,shaheen
527,2924028,4622,shaheen
528,2924029,4622,shaheen
529,2924030,4622,shaheen
530,2924031,4622,shaheen
531,2924032,4622,shaheen
532,2924033,18413,corker
533,2924034,182,cardin
534,2924035,182,cardin
535,2924036,182,cardin
536,2924037,182,cardin
537,2924038,182,cardin
538,2924039,182,cardin
539,2924040,182,cardin
540,2924041,18413,corker
541,2924042,2437,menendez
542,2924043,2437,menendez
543,2924044,18413,corker
544,2924045,18413,corker
545,2924046,18413,corker
546,2924047,2437,menendez
547,2924048,18413,corker
548,2924049,1836,boxer
549,2924050,18413,corker
550,2924051,1836,boxer
551,2924052,18413,corker
552,2924053,18413,corker
553,2924054,18413,corker
554,2924055,18413,corker
555,2924056,18413,corker
556,2924057,18413,corker
557,2924058,18413,corker
558,2924059,18413,corker
559,2924060,18413,corker
560,2924061,2437,menendez
561,2924062,2437,menendez
562,2924063,2437,menendez
563,2924064,2437,menendez
564,2924065,18413,corker
565,2924066,11538,gardner
566,2924067,11538,gardner
567,2924068,11538,gardner
568,2924069,11538,gardner
569,2924070,11538,gardner
570,2924071,11538,gardner
571,2924072,11538,gardner
572,2924073,11538,gardner
573,2924074,11538,gardner
574,2924075,18413,corker
575,2924076,136,markey
576,2924077,136,markey
577,2924078,136,markey
578,2924079,136,markey
579,2924080,136,markey
580,2924081,136,markey
581,2924082,136,markey
582,2924083,136,markey
583,2924084,136,markey
584,2924085,18413,corker
585,2924086,18905,barrasso
586,2924087,18905,barrasso
587,2924088,18905,barrasso
588,2924089,18905,barrasso
589,2924090,18905,barrasso
590,2924091,18905,barrasso
591,2924092,18905,barrasso
592,2924093,18905,barrasso
593,2924094,18413,corker
594,2924095,14903,murphy
595,2924096,14903,murphy
596,2924097,14903,murphy
597,2924098,14903,murphy
598,2924099,18413,corker
599,2924100,24982,johnson
600,2924101,24982,johnson
601,2924102,24982,johnson
602,2924103,24982,johnson
603,2924104,24982,johnson
604,2924105,24982,johnson
605,2924106,24982,johnson
606,2924107,24982,johnson
607,2924108,24982,johnson
608,2924109,24982,johnson
609,2924110,24982,johnson
610,2924111,24982,johnson
611,2924112,18413,corker
612,2924113,30615,kaine
613,2924114,30615,kaine
614,2924115,18413,corker
615,2924116,18413,corker
616,2924117,4622,shaheen
617,2924118,4622,shaheen
618,2924119,4622,shaheen
619,2924120,4622,shaheen
620,2924121,4622,shaheen
621,2924122,18413,corker
622,2924123,5134,flake
623,2924124,18413,corker
624,2924125,27586,coons
625,2924126,27586,coons
626,2924127,27586,coons
627,2924128,18413,corker
628,2924129,27586,coons
629,2924130,18413,corker
630,2924131,25615,paul
631,2924132,25615,paul
632,2924133,18413,corker
633,2924134,2442,udall
634,2924135,2442,udall
635,2924136,2442,udall
636,2924137,2442,udall
637,2924138,18413,corker
638,2924139,27291,rubio
639,2924140,27291,rubio
640,2924141,27291,rubio
641,2924142,18413,corker
642,2924143,27291,rubio
643,2924144,2437,menendez
644,2924145,27291,rubio
645,2924146,27291,rubio
646,2924147,27291,rubio
647,2924148,27291,rubio
648,2924149,27291,rubio
649,2924150,18413,corker
650,2924151,24028,risch
651,2924152,24028,risch
652,2924153,24028,risch
653,2924154,18413,corker
654,2924155,2437,menendez
655,2924156,2437,menendez
656,2924157,2437,menendez
657,2924158,2437,menendez
658,2924159,2437,menendez
659,2924160,2437,menendez
660,2924161,2437,menendez
661,2924162,18413,corker
662,2924163,18413,corker
663,2924164,24982,johnson
664,2924165,24982,johnson
665,2924166,4622,shaheen
666,2924167,4622,shaheen
667,2924168,24982,johnson
668,2924169,24982,johnson
669,2924170,24982,johnson
670,2924171,24982,johnson
671,2924172,24982,johnson
672,2924173,24982,johnson
673,2924174,24982,johnson
674,2924175,24982,johnson
675,2924176,24982,johnson
676,2924177,24982,johnson
677,2924178,24982,johnson
678,2924179,24982,johnson
679,2924180,24982,johnson
680,2924181,4622,shaheen
681,2924182,4622,shaheen
682,2924183,4622,shaheen
683,2924184,4622,shaheen
684,2924185,4622,shaheen
685,2924186,4622,shaheen
686,2924187,24982,johnson
687,2924188,11538,gardner
688,2924189,11538,gardner
689,2924190,11538,gardner
690,2924191,11538,gardner
691,2924192,11538,gardner
692,2924193,24982,johnson
693,2924194,14903,murphy
694,2924195,14903,murphy
695,2924196,24982,johnson
696,2924197,14903,murphy
697,2924198,14903,murphy
698,2924199,24982,johnson
699,2924200,31144,kaine
700,2924201,31144,kaine
701,2924202,31144,kaine
702,2924203,31144,kaine
703,2924204,31144,kaine
704,2924205,31144,kaine
705,2924206,24982,johnson
706,2924207,24982,johnson
707,2924208,31144,kaine
708,2924209,31144,kaine
709,2924210,24982,johnson
710,2924211,24982,johnson
711,2924212,24982,johnson
712,2924213,24982,johnson
713,2924214,4622,shaheen
714,2924215,4622,shaheen
715,2924216,4622,shaheen
716,2924217,4622,shaheen
717,2924218,4622,shaheen
718,2924219,24982,johnson
719,2924220,24982,johnson
720,2924221,24982,johnson
721,2924222,24982,johnson
722,2924223,24982,johnson
723,2924224,24982,johnson
724,2924225,24982,johnson
725,2924226,18413,corker
726,2924227,182,cardin
727,2924228,182,cardin
728,2924229,18413,corker
729,2924230,182,cardin
730,2924231,182,cardin
731,2924232,182,cardin
732,2924233,182,cardin
733,2924234,182,cardin
734,2924235,11538,gardner
735,2924236,11538,gardner
736,2924237,11538,gardner
737,2924238,11538,gardner
738,2924239,11538,gardner
739,2924240,11538,gardner
740,2924241,14903,murphy
741,2924242,14903,murphy
742,2924243,14903,murphy
743,2924244,14903,murphy
744,2924245,14903,murphy
745,2924246,34505,perdue
746,2924247,34505,perdue
747,2924248,34505,perdue
748,2924249,34505,perdue
749,2924250,34505,perdue
750,2924251,182,cardin
751,2924252,182,cardin
752,2924253,182,cardin
753,2924254,182,cardin
754,2924255,182,cardin
755,2924256,182,cardin
756,2924257,182,cardin
757,2924258,182,cardin
758,2924259,182,cardin
759,2924260,11538,gardner
760,2924261,11538,gardner
761,2924262,11538,gardner
762,2924263,11538,gardner
763,2924264,11538,gardner
764,2924265,11538,gardner
765,2924266,18905,barrasso
766,2924267,2442,udall
767,2924268,18905,barrasso
768,2924269,18905,barrasso
769,2924270,18905,barrasso
770,2924271,18905,barrasso
771,2924272,18905,barrasso
772,2924273,18905,barrasso
773,2924274,18905,barrasso
774,2924275,18905,barrasso
775,2924276,18905,barrasso
776,2924277,18905,barrasso
777,2924278,18905,barrasso
778,2924279,2442,udall
779,2924280,2442,udall
780,2924281,2442,udall
781,2924282,2442,udall
782,2924283,18905,barrasso
783,2924284,11538,gardner
784,2924285,11538,gardner
785,2924286,11538,gardner
786,2924287,11538,gardner
787,2924288,18905,barrasso
788,2924289,18905,barrasso
789,2924290,18905,barrasso
790,2924291,18905,barrasso
791,2924292,18905,barrasso
792,2924293,18905,barrasso
793,2924294,18905,barrasso
794,2924295,18905,barrasso
795,2924296,2442,udall
796,2924297,2442,udall
797,2924298,2442,udall
798,2924299,2442,udall
799,2924300,2442,udall
800,2924301,18905,barrasso
801,2924302,136,markey
802,2924303,136,markey
803,2924304,136,markey
804,2924305,136,markey
805,2924306,136,markey
806,2924307,18905,barrasso
807,2924308,18905,barrasso
808,2924309,18905,barrasso
809,2924310,18905,barrasso
810,2924311,18905,barrasso
811,2924312,18905,barrasso
812,2924313,18905,barrasso
813,2924314,18905,barrasso
814,2924315,18905,barrasso
815,2924316,18905,barrasso
816,2924317,2442,udall
817,2924318,2442,udall
818,2924319,2442,udall
819,2924320,2442,udall
820,2924321,2442,udall
821,2924322,18905,barrasso
822,2924323,18905,barrasso
823,2924324,2442,udall
824,2924325,2442,udall
825,2924326,2442,udall
826,2924327,2442,udall
827,2924328,18905,barrasso
828,2924329,18413,corker
829,2924330,18413,corker
830,2924331,18413,corker
831,2924332,18413,corker
832,2924333,18413,corker
833,2924334,18413,corker
834,2924335,18413,corker
835,2924336,18413,corker
836,2924337,18413,corker
837,2924338,18413,corker
838,2924339,18413,corker
839,2924340,18413,corker
840,2924341,18413,corker
841,2924342,18413,corker
842,2924343,1132,collins
843,2924344,1132,collins
844,2924345,1132,collins
845,2924346,18413,corker
846,2924347,18413,corker
847,2924348,18413,corker
848,2924349,18413,corker
849,2924350,18413,corker
850,2924351,4015,roberts
851,2924352,4015,roberts
852,2924353,4015,roberts
853,2924354,18413,corker
854,2924355,18413,corker
855,2924356,18413,corker
856,2924357,18413,corker
857,2924358,18413,corker
858,2924359,18413,corker
859,2924360,18413,corker
860,2924361,18413,corker
861,2924362,18413,corker
862,2924363,18413,corker
863,2924364,18413,corker
864,2924365,18413,corker
865,2924366,18413,corker
866,2924367,18413,corker
867,2924368,18413,corker
868,2924369,18413,corker
869,2924370,18413,corker
870,2924371,18413,corker
871,2924372,18413,corker
872,2924373,18413,corker
873,2924374,18413,corker
874,2924375,18413,corker
875,2924376,18413,corker
876,2924377,18413,corker
877,2924378,18413,corker
878,2924379,18413,corker
879,2924380,18413,corker
880,2924381,18413,corker
881,2924382,8603,alexander
882,2924383,1847,murray
883,2924384,18413,corker
884,2924385,24565,jones
885,2924386,18413,corker
886,2924387,24565,jones
887,2924388,24565,jones
888,2924389,18413,corker
889,2924390,18413,corker
890,2924391,5396,isakson
891,2924392,18413,corker
892,2924393,5396,isakson
893,2924394,18413,corker
894,2924395,18413,corker
